# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-24 16:09:43 EST       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01063310 Stony Brook at East Sebago, Maine
# -----------------------------------------------------------------------------------
#
# Data provided for site 01063310
#            TS   parameter     Description
#         65728       00060     Discharge, cubic feet per second
#         65729       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	65728_00060	65728_00060_cd	65729_00065	65729_00065_cd
USGS	01063310	2010-01-13 01:15	EST			4.065	A
USGS	01063310	2010-01-13 01:30	EST			4.064	A
USGS	01063310	2010-01-13 01:45	EST			4.064	A
USGS	01063310	2010-01-13 02:00	EST			4.064	A
USGS	01063310	2010-01-13 02:15	EST			4.064	A
USGS	01063310	2010-01-13 02:30	EST			4.062	A
USGS	01063310	2010-01-13 02:45	EST			4.064	A
USGS	01063310	2010-01-13 03:00	EST			4.064	A
USGS	01063310	2010-01-13 03:15	EST			4.061	A
USGS	01063310	2010-01-13 03:30	EST			4.062	A
USGS	01063310	2010-01-13 03:45	EST			4.063	A
USGS	01063310	2010-01-13 04:00	EST			4.062	A
USGS	01063310	2010-01-13 04:15	EST			4.061	A
USGS	01063310	2010-01-13 04:30	EST			4.060	A
USGS	01063310	2010-01-13 04:45	EST			4.060	A
USGS	01063310	2010-01-13 05:00	EST			4.059	A
USGS	01063310	2010-01-13 05:15	EST			4.057	A
USGS	01063310	2010-01-13 05:30	EST			4.058	A
USGS	01063310	2010-01-13 05:45	EST			4.057	A
USGS	01063310	2010-01-13 06:00	EST			4.058	A
USGS	01063310	2010-01-13 06:15	EST			4.057	A
USGS	01063310	2010-01-13 06:30	EST			4.057	A
USGS	01063310	2010-01-13 06:45	EST			4.058	A
USGS	01063310	2010-01-13 07:00	EST			4.058	A
USGS	01063310	2010-01-13 07:15	EST			4.055	A
USGS	01063310	2010-01-13 07:30	EST			4.055	A
USGS	01063310	2010-01-13 07:45	EST			4.057	A
USGS	01063310	2010-01-13 08:00	EST			4.055	A
USGS	01063310	2010-01-13 08:15	EST			4.054	A
USGS	01063310	2010-01-13 08:30	EST			4.054	A
USGS	01063310	2010-01-13 08:45	EST			4.054	A
USGS	01063310	2010-01-13 09:00	EST			4.054	A
USGS	01063310	2010-01-13 09:15	EST			4.053	A
USGS	01063310	2010-01-13 09:30	EST			4.053	A
USGS	01063310	2010-01-13 09:45	EST			4.053	A
USGS	01063310	2010-01-13 10:00	EST			4.052	A
USGS	01063310	2010-01-13 10:15	EST			4.051	A
USGS	01063310	2010-01-13 10:30	EST			4.053	A
USGS	01063310	2010-01-13 10:45	EST			4.053	A
USGS	01063310	2010-01-13 11:00	EST			4.053	A
USGS	01063310	2010-01-13 11:15	EST			4.053	A
USGS	01063310	2010-01-13 11:30	EST			4.054	A
USGS	01063310	2010-01-13 11:45	EST			4.055	A
USGS	01063310	2010-01-13 12:00	EST			4.055	A
USGS	01063310	2010-01-13 12:15	EST			4.055	A
USGS	01063310	2010-01-13 12:30	EST			4.054	A
USGS	01063310	2010-01-13 12:45	EST			4.054	A
USGS	01063310	2010-01-13 13:00	EST			4.053	A
USGS	01063310	2010-01-13 13:15	EST			4.053	A
USGS	01063310	2010-01-13 13:30	EST			4.053	A
USGS	01063310	2010-01-13 13:45	EST			4.054	A
USGS	01063310	2010-01-13 14:00	EST			4.055	A
USGS	01063310	2010-01-13 14:15	EST			4.056	A
USGS	01063310	2010-01-13 14:30	EST			4.054	A
USGS	01063310	2010-01-13 14:45	EST			4.056	A
USGS	01063310	2010-01-13 15:00	EST			4.054	A
USGS	01063310	2010-01-13 15:15	EST			4.053	A
USGS	01063310	2010-01-13 15:30	EST			4.052	A
USGS	01063310	2010-01-13 15:45	EST			4.052	A
USGS	01063310	2010-01-13 16:00	EST			4.054	A
USGS	01063310	2010-01-13 16:15	EST			4.055	A
USGS	01063310	2010-01-13 16:30	EST			4.055	A
USGS	01063310	2010-01-13 16:45	EST			4.054	A
USGS	01063310	2010-01-13 17:00	EST			4.054	A
USGS	01063310	2010-01-13 17:15	EST			4.054	A
USGS	01063310	2010-01-13 17:30	EST			4.053	A
USGS	01063310	2010-01-13 17:45	EST			4.054	A
USGS	01063310	2010-01-13 18:00	EST			4.056	A
USGS	01063310	2010-01-13 18:15	EST			4.055	A
USGS	01063310	2010-01-13 18:30	EST			4.053	A
USGS	01063310	2010-01-13 18:45	EST			4.054	A
USGS	01063310	2010-01-13 19:00	EST			4.055	A
USGS	01063310	2010-01-13 19:15	EST			4.056	A
USGS	01063310	2010-01-13 19:30	EST			4.054	A
USGS	01063310	2010-01-13 19:45	EST			4.054	A
USGS	01063310	2010-01-13 20:00	EST			4.055	A
USGS	01063310	2010-01-13 20:15	EST			4.054	A
USGS	01063310	2010-01-13 20:30	EST			4.052	A
USGS	01063310	2010-01-13 20:45	EST			4.053	A
USGS	01063310	2010-01-13 21:00	EST			4.054	A
USGS	01063310	2010-01-13 21:15	EST			4.053	A
USGS	01063310	2010-01-13 21:30	EST			4.053	A
USGS	01063310	2010-01-13 21:45	EST			4.052	A
USGS	01063310	2010-01-13 22:00	EST			4.051	A
USGS	01063310	2010-01-13 22:15	EST			4.051	A
USGS	01063310	2010-01-13 22:30	EST			4.050	A
USGS	01063310	2010-01-13 22:45	EST			4.050	A
USGS	01063310	2010-01-13 23:00	EST			4.049	A
USGS	01063310	2010-01-13 23:15	EST			4.049	A
USGS	01063310	2010-01-13 23:30	EST			4.048	A
USGS	01063310	2010-01-13 23:45	EST			4.048	A
USGS	01063310	2010-01-14 00:00	EST			4.048	A
USGS	01063310	2010-01-14 00:15	EST			4.047	A
USGS	01063310	2010-01-14 00:30	EST			4.047	A
USGS	01063310	2010-01-14 00:45	EST			4.046	A
USGS	01063310	2010-01-14 01:00	EST			4.046	A
USGS	01063310	2010-01-14 01:15	EST			4.045	A
USGS	01063310	2010-01-14 01:30	EST			4.045	A
USGS	01063310	2010-01-14 01:45	EST			4.044	A
USGS	01063310	2010-01-14 02:00	EST			4.044	A
USGS	01063310	2010-01-14 02:15	EST			4.043	A
USGS	01063310	2010-01-14 02:30	EST			4.042	A
USGS	01063310	2010-01-14 02:45	EST			4.040	A
USGS	01063310	2010-01-14 03:00	EST			4.042	A
USGS	01063310	2010-01-14 03:15	EST			4.040	A
USGS	01063310	2010-01-14 03:30	EST			4.041	A
USGS	01063310	2010-01-14 03:45	EST			4.040	A
USGS	01063310	2010-01-14 04:00	EST			4.040	A
USGS	01063310	2010-01-14 04:15	EST			4.039	A
USGS	01063310	2010-01-14 04:30	EST			4.039	A
USGS	01063310	2010-01-14 04:45	EST			4.040	A
USGS	01063310	2010-01-14 05:00	EST			4.039	A
USGS	01063310	2010-01-14 05:15	EST			4.036	A
USGS	01063310	2010-01-14 05:30	EST			4.036	A
USGS	01063310	2010-01-14 05:45	EST			4.036	A
USGS	01063310	2010-01-14 06:00	EST			4.037	A
USGS	01063310	2010-01-14 06:15	EST			4.037	A
USGS	01063310	2010-01-14 06:30	EST			4.037	A
USGS	01063310	2010-01-14 06:45	EST			4.037	A
USGS	01063310	2010-01-14 07:00	EST			4.035	A
USGS	01063310	2010-01-14 07:15	EST			4.033	A
USGS	01063310	2010-01-14 07:30	EST			4.033	A
USGS	01063310	2010-01-14 07:45	EST			4.033	A
USGS	01063310	2010-01-14 08:00	EST			4.031	A
USGS	01063310	2010-01-14 08:15	EST			4.033	A
USGS	01063310	2010-01-14 08:30	EST			4.030	A
USGS	01063310	2010-01-14 08:45	EST			4.031	A
USGS	01063310	2010-01-14 09:00	EST			4.031	A
USGS	01063310	2010-01-14 09:15	EST			4.032	A
USGS	01063310	2010-01-14 09:30	EST			4.033	A
USGS	01063310	2010-01-14 09:45	EST			4.033	A
USGS	01063310	2010-01-14 10:00	EST			4.034	A
USGS	01063310	2010-01-14 10:15	EST			4.038	A
USGS	01063310	2010-01-14 10:30	EST			4.037	A
USGS	01063310	2010-01-14 10:45	EST			4.037	A
USGS	01063310	2010-01-14 11:00	EST			4.038	A
USGS	01063310	2010-01-14 11:15	EST			4.038	A
USGS	01063310	2010-01-14 11:30	EST			4.038	A
USGS	01063310	2010-01-14 11:45	EST			4.039	A
USGS	01063310	2010-01-14 12:00	EST			4.040	A
USGS	01063310	2010-01-14 12:15	EST			4.039	A
USGS	01063310	2010-01-14 12:30	EST			4.039	A
USGS	01063310	2010-01-14 12:45	EST			4.040	A
USGS	01063310	2010-01-14 13:00	EST			4.040	A
USGS	01063310	2010-01-14 13:15	EST			4.040	A
USGS	01063310	2010-01-14 13:30	EST			4.040	A
USGS	01063310	2010-01-14 13:45	EST			4.040	A
USGS	01063310	2010-01-14 14:00	EST			4.040	A
USGS	01063310	2010-01-14 14:15	EST			4.040	A
USGS	01063310	2010-01-14 14:30	EST			4.040	A
USGS	01063310	2010-01-14 14:45	EST			4.040	A
USGS	01063310	2010-01-14 15:00	EST			4.040	A
USGS	01063310	2010-01-14 15:15	EST			4.040	A
USGS	01063310	2010-01-14 15:30	EST			4.040	A
USGS	01063310	2010-01-14 15:45	EST			4.040	A
USGS	01063310	2010-01-14 16:00	EST			4.040	A
USGS	01063310	2010-01-14 16:15	EST			4.040	A
USGS	01063310	2010-01-14 16:30	EST			4.041	A
USGS	01063310	2010-01-14 16:45	EST			4.040	A
USGS	01063310	2010-01-14 17:00	EST			4.040	A
USGS	01063310	2010-01-14 17:15	EST			4.040	A
USGS	01063310	2010-01-14 17:30	EST			4.040	A
USGS	01063310	2010-01-14 17:45	EST			4.040	A
USGS	01063310	2010-01-14 18:00	EST			4.040	A
USGS	01063310	2010-01-14 18:15	EST			4.041	A
USGS	01063310	2010-01-14 18:30	EST			4.041	A
USGS	01063310	2010-01-14 18:45	EST			4.041	A
USGS	01063310	2010-01-14 19:00	EST			4.040	A
USGS	01063310	2010-01-14 19:15	EST			4.040	A
USGS	01063310	2010-01-14 19:30	EST			4.040	A
USGS	01063310	2010-01-14 19:45	EST			4.039	A
USGS	01063310	2010-01-14 20:00	EST			4.040	A
USGS	01063310	2010-01-14 20:15	EST			4.042	A
USGS	01063310	2010-01-14 20:30	EST			4.040	A
USGS	01063310	2010-01-14 20:45	EST			4.040	A
USGS	01063310	2010-01-14 21:00	EST			4.041	A
USGS	01063310	2010-01-14 21:15	EST			4.040	A
USGS	01063310	2010-01-14 21:30	EST			4.040	A
USGS	01063310	2010-01-14 21:45	EST			4.041	A
USGS	01063310	2010-01-14 22:00	EST			4.040	A
USGS	01063310	2010-01-14 22:15	EST			4.039	A
USGS	01063310	2010-01-14 22:30	EST			4.039	A
USGS	01063310	2010-01-14 22:45	EST			4.039	A
USGS	01063310	2010-01-14 23:00	EST			4.039	A
USGS	01063310	2010-01-14 23:15	EST			4.039	A
USGS	01063310	2010-01-14 23:30	EST			4.039	A
USGS	01063310	2010-01-14 23:45	EST			4.039	A
USGS	01063310	2010-01-15 00:00	EST			4.039	A
USGS	01063310	2010-01-15 00:15	EST			4.038	A
USGS	01063310	2010-01-15 00:30	EST			4.038	A
USGS	01063310	2010-01-15 00:45	EST			4.038	A
USGS	01063310	2010-01-15 01:00	EST			4.038	A
USGS	01063310	2010-01-15 01:15	EST			4.038	A
USGS	01063310	2010-01-15 01:30	EST			4.039	A
USGS	01063310	2010-01-15 01:45	EST			4.038	A
USGS	01063310	2010-01-15 02:00	EST			4.038	A
USGS	01063310	2010-01-15 02:15	EST			4.038	A
USGS	01063310	2010-01-15 02:30	EST			4.038	A
USGS	01063310	2010-01-15 02:45	EST			4.038	A
USGS	01063310	2010-01-15 03:00	EST			4.038	A
USGS	01063310	2010-01-15 03:15	EST			4.038	A
USGS	01063310	2010-01-15 03:30	EST			4.038	A
USGS	01063310	2010-01-15 03:45	EST			4.040	A
USGS	01063310	2010-01-15 04:00	EST			4.039	A
USGS	01063310	2010-01-15 04:15	EST			4.039	A
USGS	01063310	2010-01-15 04:30	EST			4.040	A
USGS	01063310	2010-01-15 04:45	EST			4.038	A
USGS	01063310	2010-01-15 05:00	EST			4.037	A
USGS	01063310	2010-01-15 05:15	EST			4.039	A
USGS	01063310	2010-01-15 05:30	EST			4.038	A
USGS	01063310	2010-01-15 05:45	EST			4.038	A
USGS	01063310	2010-01-15 06:00	EST			4.038	A
USGS	01063310	2010-01-15 06:15	EST			4.037	A
USGS	01063310	2010-01-15 06:30	EST			4.036	A
USGS	01063310	2010-01-15 06:45	EST			4.036	A
USGS	01063310	2010-01-15 07:00	EST			4.036	A
USGS	01063310	2010-01-15 07:15	EST			4.036	A
USGS	01063310	2010-01-15 07:30	EST			4.036	A
USGS	01063310	2010-01-15 07:45	EST			4.036	A
USGS	01063310	2010-01-15 08:00	EST			4.037	A
USGS	01063310	2010-01-15 08:15	EST			4.036	A
USGS	01063310	2010-01-15 08:30	EST			4.036	A
USGS	01063310	2010-01-15 08:45	EST			4.036	A
USGS	01063310	2010-01-15 09:00	EST			4.036	A
USGS	01063310	2010-01-15 09:15	EST			4.036	A
USGS	01063310	2010-01-15 09:30	EST			4.036	A
USGS	01063310	2010-01-15 09:45	EST			4.036	A
USGS	01063310	2010-01-15 10:00	EST			4.036	A
USGS	01063310	2010-01-15 10:15	EST			4.036	A
USGS	01063310	2010-01-15 10:30	EST			4.036	A
USGS	01063310	2010-01-15 10:45	EST			4.035	A
USGS	01063310	2010-01-15 11:00	EST			4.036	A
USGS	01063310	2010-01-15 11:15	EST			4.037	A
USGS	01063310	2010-01-15 11:30	EST			4.037	A
USGS	01063310	2010-01-15 11:45	EST			4.036	A
USGS	01063310	2010-01-15 12:00	EST			4.036	A
USGS	01063310	2010-01-15 12:15	EST			4.036	A
USGS	01063310	2010-01-15 12:30	EST			4.037	A
USGS	01063310	2010-01-15 12:45	EST			4.037	A
USGS	01063310	2010-01-15 13:00	EST			4.037	A
USGS	01063310	2010-01-15 13:15	EST			4.036	A
USGS	01063310	2010-01-15 13:30	EST			4.038	A
USGS	01063310	2010-01-15 13:45	EST			4.037	A
USGS	01063310	2010-01-15 14:00	EST			4.038	A
USGS	01063310	2010-01-15 14:15	EST			4.038	A
USGS	01063310	2010-01-15 14:30	EST			4.037	A
USGS	01063310	2010-01-15 14:45	EST			4.037	A
USGS	01063310	2010-01-15 15:00	EST			4.037	A
USGS	01063310	2010-01-15 15:15	EST			4.038	A
USGS	01063310	2010-01-15 15:30	EST			4.037	A
USGS	01063310	2010-01-15 15:45	EST			4.038	A
USGS	01063310	2010-01-15 16:00	EST			4.038	A
USGS	01063310	2010-01-15 16:15	EST			4.038	A
USGS	01063310	2010-01-15 16:30	EST			4.037	A
USGS	01063310	2010-01-15 16:45	EST			4.037	A
USGS	01063310	2010-01-15 17:00	EST			4.037	A
USGS	01063310	2010-01-15 17:15	EST			4.037	A
USGS	01063310	2010-01-15 17:30	EST			4.038	A
USGS	01063310	2010-01-15 17:45	EST			4.037	A
USGS	01063310	2010-01-15 18:00	EST			4.038	A
USGS	01063310	2010-01-15 18:15	EST			4.039	A
USGS	01063310	2010-01-15 18:30	EST			4.038	A
USGS	01063310	2010-01-15 18:45	EST			4.038	A
USGS	01063310	2010-01-15 19:00	EST			4.037	A
USGS	01063310	2010-01-15 19:15	EST			4.037	A
USGS	01063310	2010-01-15 19:30	EST			4.037	A
USGS	01063310	2010-01-15 19:45	EST			4.037	A
USGS	01063310	2010-01-15 20:00	EST			4.038	A
USGS	01063310	2010-01-15 20:15	EST			4.038	A
USGS	01063310	2010-01-15 20:30	EST			4.038	A
USGS	01063310	2010-01-15 20:45	EST			4.038	A
USGS	01063310	2010-01-15 21:00	EST			4.038	A
USGS	01063310	2010-01-15 21:15	EST			4.037	A
USGS	01063310	2010-01-15 21:30	EST			4.038	A
USGS	01063310	2010-01-15 21:45	EST			4.037	A
USGS	01063310	2010-01-15 22:00	EST			4.038	A
USGS	01063310	2010-01-15 22:15	EST			4.038	A
USGS	01063310	2010-01-15 22:30	EST			4.039	A
USGS	01063310	2010-01-15 22:45	EST			4.040	A
USGS	01063310	2010-01-15 23:00	EST			4.040	A
USGS	01063310	2010-01-15 23:15	EST			4.038	A
USGS	01063310	2010-01-15 23:30	EST			4.039	A
USGS	01063310	2010-01-15 23:45	EST			4.038	A
USGS	01063310	2010-01-16 00:00	EST			4.038	A
USGS	01063310	2010-01-16 00:15	EST			4.036	A
USGS	01063310	2010-01-16 00:30	EST			4.039	A
USGS	01063310	2010-01-16 00:45	EST			4.038	A
USGS	01063310	2010-01-16 01:00	EST			4.039	A
USGS	01063310	2010-01-16 01:15	EST			4.040	A
USGS	01063310	2010-01-16 01:30	EST			4.038	A
USGS	01063310	2010-01-16 01:45	EST			4.037	A
USGS	01063310	2010-01-16 02:00	EST			4.038	A
USGS	01063310	2010-01-16 02:15	EST			4.038	A
USGS	01063310	2010-01-16 02:30	EST			4.036	A
USGS	01063310	2010-01-16 02:45	EST			4.038	A
USGS	01063310	2010-01-16 03:00	EST			4.038	A
USGS	01063310	2010-01-16 03:15	EST			4.038	A
USGS	01063310	2010-01-16 03:30	EST			4.039	A
USGS	01063310	2010-01-16 03:45	EST			4.039	A
USGS	01063310	2010-01-16 04:00	EST			4.037	A
USGS	01063310	2010-01-16 04:15	EST			4.039	A
USGS	01063310	2010-01-16 04:30	EST			4.039	A
USGS	01063310	2010-01-16 04:45	EST			4.037	A
USGS	01063310	2010-01-16 05:00	EST			4.038	A
USGS	01063310	2010-01-16 05:15	EST			4.037	A
USGS	01063310	2010-01-16 05:30	EST			4.037	A
USGS	01063310	2010-01-16 05:45	EST			4.038	A
USGS	01063310	2010-01-16 06:00	EST			4.037	A
USGS	01063310	2010-01-16 06:15	EST			4.037	A
USGS	01063310	2010-01-16 06:30	EST			4.038	A
USGS	01063310	2010-01-16 06:45	EST			4.037	A
USGS	01063310	2010-01-16 07:00	EST			4.037	A
USGS	01063310	2010-01-16 07:15	EST			4.036	A
USGS	01063310	2010-01-16 07:30	EST			4.037	A
USGS	01063310	2010-01-16 07:45	EST			4.036	A
USGS	01063310	2010-01-16 08:00	EST			4.036	A
USGS	01063310	2010-01-16 08:15	EST			4.036	A
USGS	01063310	2010-01-16 08:30	EST			4.035	A
USGS	01063310	2010-01-16 08:45	EST			4.035	A
USGS	01063310	2010-01-16 09:00	EST			4.036	A
USGS	01063310	2010-01-16 09:15	EST			4.036	A
USGS	01063310	2010-01-16 09:30	EST			4.035	A
USGS	01063310	2010-01-16 09:45	EST			4.035	A
USGS	01063310	2010-01-16 10:00	EST			4.035	A
USGS	01063310	2010-01-16 10:15	EST			4.036	A
USGS	01063310	2010-01-16 10:30	EST			4.036	A
USGS	01063310	2010-01-16 10:45	EST			4.035	A
USGS	01063310	2010-01-16 11:00	EST			4.036	A
USGS	01063310	2010-01-16 11:15	EST			4.036	A
USGS	01063310	2010-01-16 11:30	EST			4.036	A
USGS	01063310	2010-01-16 11:45	EST			4.036	A
USGS	01063310	2010-01-16 12:00	EST			4.036	A
USGS	01063310	2010-01-16 12:15	EST			4.035	A
USGS	01063310	2010-01-16 12:30	EST			4.036	A
USGS	01063310	2010-01-16 12:45	EST			4.037	A
USGS	01063310	2010-01-16 13:00	EST			4.037	A
USGS	01063310	2010-01-16 13:15	EST			4.038	A
USGS	01063310	2010-01-16 13:30	EST			4.039	A
USGS	01063310	2010-01-16 13:45	EST			4.037	A
USGS	01063310	2010-01-16 14:00	EST			4.037	A
USGS	01063310	2010-01-16 14:15	EST			4.037	A
USGS	01063310	2010-01-16 14:30	EST			4.039	A
USGS	01063310	2010-01-16 14:45	EST			4.039	A
USGS	01063310	2010-01-16 15:00	EST			4.039	A
USGS	01063310	2010-01-16 15:15	EST			4.039	A
USGS	01063310	2010-01-16 15:30	EST			4.039	A
USGS	01063310	2010-01-16 15:45	EST			4.039	A
USGS	01063310	2010-01-16 16:00	EST			4.039	A
USGS	01063310	2010-01-16 16:15	EST			4.039	A
USGS	01063310	2010-01-16 16:30	EST			4.039	A
USGS	01063310	2010-01-16 16:45	EST			4.038	A
USGS	01063310	2010-01-16 17:00	EST			4.038	A
USGS	01063310	2010-01-16 17:15	EST			4.039	A
USGS	01063310	2010-01-16 17:30	EST			4.037	A
USGS	01063310	2010-01-16 17:45	EST			4.038	A
USGS	01063310	2010-01-16 18:00	EST			4.039	A
USGS	01063310	2010-01-16 18:15	EST			4.038	A
USGS	01063310	2010-01-16 18:30	EST			4.038	A
USGS	01063310	2010-01-16 18:45	EST			4.038	A
USGS	01063310	2010-01-16 19:00	EST			4.038	A
USGS	01063310	2010-01-16 19:15	EST			4.039	A
USGS	01063310	2010-01-16 19:30	EST			4.038	A
USGS	01063310	2010-01-16 19:45	EST			4.039	A
USGS	01063310	2010-01-16 20:00	EST			4.039	A
USGS	01063310	2010-01-16 20:15	EST			4.037	A
USGS	01063310	2010-01-16 20:30	EST			4.039	A
USGS	01063310	2010-01-16 20:45	EST			4.039	A
USGS	01063310	2010-01-16 21:00	EST			4.038	A
USGS	01063310	2010-01-16 21:15	EST			4.038	A
USGS	01063310	2010-01-16 21:30	EST			4.037	A
USGS	01063310	2010-01-16 21:45	EST			4.038	A
USGS	01063310	2010-01-16 22:00	EST			4.037	A
USGS	01063310	2010-01-16 22:15	EST			4.037	A
USGS	01063310	2010-01-16 22:30	EST			4.037	A
USGS	01063310	2010-01-16 22:45	EST			4.037	A
USGS	01063310	2010-01-16 23:00	EST			4.037	A
USGS	01063310	2010-01-16 23:15	EST			4.037	A
USGS	01063310	2010-01-16 23:30	EST			4.037	A
USGS	01063310	2010-01-16 23:45	EST			4.037	A
USGS	01063310	2010-01-17 00:00	EST			4.037	A
USGS	01063310	2010-01-17 00:15	EST			4.037	A
USGS	01063310	2010-01-17 00:30	EST			4.037	A
USGS	01063310	2010-01-17 00:45	EST			4.037	A
USGS	01063310	2010-01-17 01:00	EST			4.037	A
USGS	01063310	2010-01-17 01:15	EST			4.036	A
USGS	01063310	2010-01-17 01:30	EST			4.036	A
USGS	01063310	2010-01-17 01:45	EST			4.036	A
USGS	01063310	2010-01-17 02:00	EST			4.038	A
USGS	01063310	2010-01-17 02:15	EST			4.039	A
USGS	01063310	2010-01-17 02:30	EST			4.039	A
USGS	01063310	2010-01-17 02:45	EST			4.037	A
USGS	01063310	2010-01-17 03:00	EST			4.037	A
USGS	01063310	2010-01-17 03:15	EST			4.036	A
USGS	01063310	2010-01-17 03:30	EST			4.036	A
USGS	01063310	2010-01-17 03:45	EST			4.034	A
USGS	01063310	2010-01-17 04:00	EST			4.034	A
USGS	01063310	2010-01-17 04:15	EST			4.035	A
USGS	01063310	2010-01-17 04:30	EST			4.034	A
USGS	01063310	2010-01-17 04:45	EST			4.034	A
USGS	01063310	2010-01-17 05:00	EST			4.035	A
USGS	01063310	2010-01-17 05:15	EST			4.034	A
USGS	01063310	2010-01-17 05:30	EST			4.034	A
USGS	01063310	2010-01-17 05:45	EST			4.034	A
USGS	01063310	2010-01-17 06:00	EST			4.033	A
USGS	01063310	2010-01-17 06:15	EST			4.035	A
USGS	01063310	2010-01-17 06:30	EST			4.036	A
USGS	01063310	2010-01-17 06:45	EST			4.035	A
USGS	01063310	2010-01-17 07:00	EST			4.034	A
USGS	01063310	2010-01-17 07:15	EST			4.034	A
USGS	01063310	2010-01-17 07:30	EST			4.035	A
USGS	01063310	2010-01-17 07:45	EST			4.034	A
USGS	01063310	2010-01-17 08:00	EST			4.033	A
USGS	01063310	2010-01-17 08:15	EST			4.035	A
USGS	01063310	2010-01-17 08:30	EST			4.034	A
USGS	01063310	2010-01-17 08:45	EST			4.035	A
USGS	01063310	2010-01-17 09:00	EST			4.034	A
USGS	01063310	2010-01-17 09:15	EST			4.036	A
USGS	01063310	2010-01-17 09:30	EST			4.035	A
USGS	01063310	2010-01-17 09:45	EST			4.033	A
USGS	01063310	2010-01-17 10:00	EST			4.034	A
USGS	01063310	2010-01-17 10:15	EST			4.034	A
USGS	01063310	2010-01-17 10:30	EST			4.034	A
USGS	01063310	2010-01-17 10:45	EST			4.033	A
USGS	01063310	2010-01-17 11:00	EST			4.033	A
USGS	01063310	2010-01-17 11:15	EST			4.033	A
USGS	01063310	2010-01-17 11:30	EST			4.033	A
USGS	01063310	2010-01-17 11:45	EST			4.033	A
USGS	01063310	2010-01-17 12:00	EST			4.033	A
USGS	01063310	2010-01-17 12:15	EST			4.033	A
USGS	01063310	2010-01-17 12:30	EST			4.034	A
USGS	01063310	2010-01-17 12:45	EST			4.033	A
USGS	01063310	2010-01-17 13:00	EST			4.033	A
USGS	01063310	2010-01-17 13:15	EST			4.034	A
USGS	01063310	2010-01-17 13:30	EST			4.033	A
USGS	01063310	2010-01-17 13:45	EST			4.033	A
USGS	01063310	2010-01-17 14:00	EST			4.032	A
USGS	01063310	2010-01-17 14:15	EST			4.031	A
USGS	01063310	2010-01-17 14:30	EST			4.032	A
USGS	01063310	2010-01-17 14:45	EST			4.032	A
USGS	01063310	2010-01-17 15:00	EST			4.033	A
USGS	01063310	2010-01-17 15:15	EST			4.032	A
USGS	01063310	2010-01-17 15:30	EST			4.032	A
USGS	01063310	2010-01-17 15:45	EST			4.033	A
USGS	01063310	2010-01-17 16:00	EST			4.033	A
USGS	01063310	2010-01-17 16:15	EST			4.032	A
USGS	01063310	2010-01-17 16:30	EST			4.033	A
USGS	01063310	2010-01-17 16:45	EST			4.033	A
USGS	01063310	2010-01-17 17:00	EST			4.033	A
USGS	01063310	2010-01-17 17:15	EST			4.033	A
USGS	01063310	2010-01-17 17:30	EST			4.033	A
USGS	01063310	2010-01-17 17:45	EST			4.033	A
USGS	01063310	2010-01-17 18:00	EST			4.033	A
USGS	01063310	2010-01-17 18:15	EST			4.033	A
USGS	01063310	2010-01-17 18:30	EST			4.032	A
USGS	01063310	2010-01-17 18:45	EST			4.033	A
USGS	01063310	2010-01-17 19:00	EST			4.033	A
USGS	01063310	2010-01-17 19:15	EST			4.033	A
USGS	01063310	2010-01-17 19:30	EST			4.033	A
USGS	01063310	2010-01-17 19:45	EST			4.033	A
USGS	01063310	2010-01-17 20:00	EST			4.033	A
USGS	01063310	2010-01-17 20:15	EST			4.032	A
USGS	01063310	2010-01-17 20:30	EST			4.032	A
USGS	01063310	2010-01-17 20:45	EST			4.032	A
USGS	01063310	2010-01-17 21:00	EST			4.032	A
USGS	01063310	2010-01-17 21:15	EST			4.032	A
USGS	01063310	2010-01-17 21:30	EST			4.034	A
USGS	01063310	2010-01-17 21:45	EST			4.032	A
USGS	01063310	2010-01-17 22:00	EST			4.032	A
USGS	01063310	2010-01-17 22:15	EST			4.031	A
USGS	01063310	2010-01-17 22:30	EST			4.033	A
USGS	01063310	2010-01-17 22:45	EST			4.034	A
USGS	01063310	2010-01-17 23:00	EST			4.033	A
USGS	01063310	2010-01-17 23:15	EST			4.034	A
USGS	01063310	2010-01-17 23:30	EST			4.033	A
USGS	01063310	2010-01-17 23:45	EST			4.033	A
USGS	01063310	2010-01-18 00:00	EST			4.034	A
USGS	01063310	2010-01-18 00:15	EST			4.033	A
USGS	01063310	2010-01-18 00:30	EST			4.034	A
USGS	01063310	2010-01-18 00:45	EST			4.035	A
USGS	01063310	2010-01-18 01:00	EST			4.036	A
USGS	01063310	2010-01-18 01:15	EST			4.036	A
